cod_upp,upp,ano,mes,hom_doloso,lesao_corp_morte,latrocinio,hom_por_interv_policial,tentat_hom,lesao_corp_dolosa,estupro,hom_culposo,lesao_corp_culposa,roubo_comercio,roubo_residencia,roubo_veiculo,roubo_carga,roubo_transeunte,roubo_em_coletivo,roubo_banco,roubo_cx_eletronico,roubo_celular,roubo_conducao_saque,total_roubos,furto_veiculos,total_furtos,sequestro,extorsao,sequestro_relampago,estelionato,apreensao_drogas,recuperacao_veiculos,armas_apreendidas,cump_mandado_prisao,ocorr_flagrante,ameaca,pessoas_desaparecidas,encontro_cadaver,encontro_ossada,pol_militares_mortos_serv,pol_civis_mortos_serv,registro_ocorrencias,data
38,Vila Kennedy,2009,3,1,0,0,1,1,22,2,1,12,0,0,8,2,6,3,0,0,0,1,22,1,16,0,0,0,1,3,12,1,0,1,14,0,0,0,0,0,101,2009-03-01
31,Barreira do Vasco / Tuiuti,2009,3,1,0,0,0,0,5,0,0,5,0,0,2,1,4,0,0,0,0,0,11,1,5,0,0,0,0,2,3,2,2,0,1,3,0,0,0,0,41,2009-03-01
32,Caju,2009,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2009-03-01
33,Cerro-Corá,2009,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2009-03-01
34,Arará / Mandela,2009,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0,0,2,1,3,1,2,1,0,0,0,0,0,12,2009-03-01
35,Lins,2009,3,1,0,0,0,0,5,0,0,0,0,0,3,0,1,0,0,0,0,0,4,1,2,0,0,0,0,0,11,0,0,1,8,1,0,0,0,0,33,2009-03-01
36,Camarista Méier,2009,3,1,0,0,2,1,3,0,0,0,0,0,2,1,1,0,0,0,1,0,7,0,3,0,0,0,0,2,1,5,0,3,0,0,1,0,0,0,20,2009-03-01
37,Mangueirinha,2009,3,0,0,0,0,0,5,0,0,0,0,0,2,0,2,1,0,0,0,0,8,0,6,0,0,0,3,2,0,3,0,2,3,1,0,0,0,0,31,2009-03-01
21,Fazendinha,2009,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2009-03-01
30,Manguinhos,2009,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,3,2,0,0,0,0,12,2009-03-01
20,Nova Brasília,2009,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6,2009-03-01
10,Andaraí,2009,3,0,0,0,1,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,15,2009-03-01
18,Macacos,2009,3,0,0,0,0,0,2,0,0,1,1,0,3,0,1,0,0,0,0,0,6,0,4,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,19,2009-03-01
1,Santa Marta,2009,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,14,2009-03-01
2,Cidade de Deus,2009,3,0,0,0,0,3,32,0,0,9,1,0,2,0,9,5,0,0,3,0,22,1,29,0,0,0,3,31,2,2,0,16,15,3,1,0,0,0,167,2009-03-01
3,Batam,2009,3,0,0,0,0,0,6,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,4,0,0,0,0,0,22,2009-03-01
4,Chapéu Mangueira / Babilônia,2009,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,2009-03-01
5,Pavão-Pavãozinho,2009,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,12,2009-03-01
6,Tabajaras,2009,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,10,0,3,3,2,0,0,0,0,18,2009-03-01
7,Providência,2009,3,0,0,0,1,4,3,0,0,0,0,0,1,0,2,0,0,0,2,0,6,0,6,0,0,0,1,2,1,3,0,0,4,0,0,0,0,0,33,2009-03-01
8,Borel,2009,3,1,0,0,1,1,3,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,15,2009-03-01
19,Vidigal,2009,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,1,2,1,0,0,0,0,0,12,2009-03-01
9,Formiga,2009,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,4,5,2,1,1,0,0,0,0,15,2009-03-01
11,Salgueiro,2009,3,0,0,0,1,0,1,0,0,0,1,0,2,0,7,0,0,0,0,0,13,0,7,0,0,0,1,0,1,3,0,1,6,0,0,0,0,0,36,2009-03-01
12,Turano,2009,3,0,0,0,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,3,0,0,0,1,0,2,0,0,0,0,3,0,0,0,0,23,2009-03-01
13,São João / Matriz / Queto,2009,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,2009-03-01
14,Coroa / Fallet / Fogueteiro,2009,3,0,0,0,2,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8,1,5,0,4,0,3,0,0,0,0,29,2009-03-01
15,Escondidinho / Prazeres,2009,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,10,2009-03-01
16,São Carlos,2009,3,0,0,1,1,0,11,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,5,0,0,0,0,4,2,4,0,2,2,1,0,0,0,0,31,2009-03-01
17,Mangueira,2009,3,1,0,0,0,0,2,0,0,1,0,0,0,1,2,0,0,0,0,0,3,1,3,0,0,0,1,4,8,2,0,1,2,3,0,0,0,0,32,2009-03-01
28,Rocinha,2009,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,9,2009-04-01
27,Vila Cruzeiro,2009,4,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,6,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,17,2009-04-01
26,Parque Proletário,2009,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2009-04-01
25,Fé / Sereno,2009,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2009-04-01
23,Alemão,2009,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2009-04-01
22,Adeus / Baiana,2009,4,0,0,0,0,0,5,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,13,2009-04-01
29,Jacarezinho,2009,4,0,0,0,3,1,5,0,0,2,1,0,1,0,8,1,0,0,0,0,17,0,10,0,0,0,2,1,6,3,0,1,4,0,0,0,0,0,51,2009-04-01
24,Chatuba,2009,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,2009-04-01
30,Manguinhos,2009,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,2009-04-01
34,Arará / Mandela,2009,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2009-04-01
32,Caju,2009,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,2,0,1,2,0,1,0,0,0,11,2009-04-01
33,Cerro-Corá,2009,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2009-04-01
21,Fazendinha,2009,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2009-04-01
35,Lins,2009,4,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,4,0,0,0,0,0,7,0,0,1,7,0,0,0,0,0,27,2009-04-01
36,Camarista Méier,2009,4,0,0,0,1,1,1,0,0,2,0,0,1,0,4,0,0,0,2,0,8,0,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,20,2009-04-01
37,Mangueirinha,2009,4,1,0,0,0,0,3,1,0,0,0,0,4,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,3,0,1,0,2,1,0,0,0,0,28,2009-04-01
38,Vila Kennedy,2009,4,0,0,0,1,1,23,3,0,5,0,0,3,1,6,2,0,0,3,0,17,2,9,0,0,0,1,3,9,3,0,4,16,0,0,0,0,0,80,2009-04-01
31,Barreira do Vasco / Tuiuti,2009,4,0,0,0,0,0,3,0,0,1,2,0,0,0,5,0,0,0,0,0,7,3,8,0,0,0,0,1,3,0,1,2,6,0,0,0,0,0,36,2009-04-01
20,Nova Brasília,2009,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,2009-04-01
19,Vidigal,2009,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,8,2009-04-01
18,Macacos,2009,4,0,0,0,0,0,1,0,0,1,0,0,1,0,4,0,0,0,2,0,10,0,5,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,26,2009-04-01
1,Santa Marta,2009,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,19,2009-04-01
2,Cidade de Deus,2009,4,1,0,0,0,0,41,2,0,11,0,0,6,0,13,4,0,0,3,0,26,2,30,0,0,0,1,39,2,2,1,21,25,0,0,0,0,0,184,2009-04-01
3,Batam,2009,4,0,0,0,0,0,10,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,1,0,0,1,1,4,0,0,0,0,0,27,2009-04-01
4,Chapéu Mangueira / Babilônia,2009,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,8,2009-04-01
5,Pavão-Pavãozinho,2009,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,11,2009-04-01
6,Tabajaras,2009,4,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,0,1,2,0,1,0,0,0,10,2009-04-01
8,Borel,2009,4,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,2009-04-01
9,Formiga,2009,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2009-04-01
7,Providência,2009,4,0,0,0,1,0,5,0,0,0,1,0,1,0,1,0,0,0,0,0,3,1,4,0,0,0,0,3,0,0,0,2,2,0,0,0,0,0,30,2009-04-01
11,Salgueiro,2009,4,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,5,2,8,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,21,2009-04-01
12,Turano,2009,4,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,3,1,4,0,0,0,0,3,1,0,0,1,2,1,0,0,0,0,18,2009-04-01
13,São João / Matriz / Queto,2009,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,9,2009-04-01
14,Coroa / Fallet / Fogueteiro,2009,4,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,5,0,0,2,0,0,0,0,0,14,2009-04-01
15,Escondidinho / Prazeres,2009,4,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,2009-04-01
16,São Carlos,2009,4,0,0,0,0,0,6,0,0,5,0,0,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,1,1,0,1,3,2,0,0,0,0,26,2009-04-01
17,Mangueira,2009,4,0,0,0,0,0,7,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,3,0,0,0,0,3,1,2,2,1,4,0,0,0,0,0,24,2009-04-01
10,Andaraí,2009,4,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,1,2,5,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,18,2009-04-01
29,Jacarezinho,2009,5,2,0,0,0,0,2,0,0,2,0,0,0,0,3,0,0,1,0,0,7,1,5,0,0,0,0,1,5,0,1,0,0,0,0,0,0,1,27,2009-05-01
22,Adeus / Baiana,2009,5,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10,2009-05-01
23,Alemão,2009,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,2009-05-01
24,Chatuba,2009,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2009-05-01
26,Parque Proletário,2009,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2009-05-01
27,Vila Cruzeiro,2009,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7,2009-05-01
28,Rocinha,2009,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9,2009-05-01
30,Manguinhos,2009,5,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,7,1,5,0,4,2,0,0,0,0,0,23,2009-05-01
25,Fé / Sereno,2009,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2009-05-01
32,Caju,2009,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,3,4,0,1,3,0,0,0,0,0,17,2009-05-01
33,Cerro-Corá,2009,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2009-05-01
34,Arará / Mandela,2009,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2009-05-01
35,Lins,2009,5,0,0,0,0,0,1,2,0,2,0,1,0,0,1,1,0,0,0,0,4,1,6,0,1,0,0,0,7,0,0,0,3,2,0,0,0,0,32,2009-05-01
36,Camarista Méier,2009,5,2,0,0,2,0,3,0,0,0,0,0,0,0,2,0,0,0,2,0,6,0,6,0,1,0,1,1,0,2,0,0,3,1,0,0,0,0,26,2009-05-01
37,Mangueirinha,2009,5,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,3,2,0,2,4,0,0,0,0,0,22,2009-05-01
38,Vila Kennedy,2009,5,3,0,0,0,1,13,1,1,2,0,0,9,1,11,0,0,0,2,0,26,2,15,0,0,0,1,4,10,5,0,5,8,0,0,0,0,0,103,2009-05-01
21,Fazendinha,2009,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,2009-05-01
31,Barreira do Vasco / Tuiuti,2009,5,1,0,0,0,3,11,0,0,1,0,0,1,0,5,0,0,0,0,0,9,1,10,0,0,0,3,0,2,0,1,1,3,0,0,0,0,0,36,2009-05-01
20,Nova Brasília,2009,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2009-05-01
5,Pavão-Pavãozinho,2009,5,1,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,4,0,3,0,0,0,0,0,0,0,0,18,2009-05-01
18,Macacos,2009,5,0,0,0,0,0,6,0,0,0,1,0,1,0,2,1,0,0,0,0,7,0,5,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,25,2009-05-01
19,Vidigal,2009,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,2009-05-01
2,Cidade de Deus,2009,5,1,0,0,0,1,38,2,0,13,0,0,0,0,12,9,0,0,3,0,29,6,30,0,0,0,2,48,3,1,1,24,12,3,0,0,0,0,201,2009-05-01
3,Batam,2009,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,2,7,1,0,0,0,0,22,2009-05-01
4,Chapéu Mangueira / Babilônia,2009,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,2,0,0,0,0,0,11,2009-05-01
6,Tabajaras,2009,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,5,0,0,0,0,0,0,13,2009-05-01
7,Providência,2009,5,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,1,0,1,1,0,0,0,0,0,0,24,2009-05-01
8,Borel,2009,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,2009-05-01
9,Formiga,2009,5,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,2009-05-01
1,Santa Marta,2009,5,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,14,2009-05-01
11,Salgueiro,2009,5,1,0,0,0,0,4,0,0,0,2,0,7,0,7,0,0,0,0,0,18,1,14,0,0,0,0,0,3,0,0,1,4,0,0,0,0,0,51,2009-05-01
12,Turano,2009,5,1,0,0,3,0,5,0,0,1,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,24,2009-05-01
13,São João / Matriz / Queto,2009,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,8,2009-05-01
14,Coroa / Fallet / Fogueteiro,2009,5,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,9,2009-05-01
15,Escondidinho / Prazeres,2009,5,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,2009-05-01
16,São Carlos,2009,5,1,0,0,1,4,3,0,0,1,1,0,0,0,0,1,0,0,2,0,4,0,2,0,0,0,1,0,2,1,0,0,7,0,0,0,0,0,26,2009-05-01
17,Mangueira,2009,5,1,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,4,0,2,2,2,0,0,0,0,0,25,2009-05-01
10,Andaraí,2009,5,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,12,2009-05-01
22,Adeus / Baiana,2009,6,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,2009-06-01
23,Alemão,2009,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2009-06-01
25,Fé / Sereno,2009,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2009-06-01
26,Parque Proletário,2009,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2009-06-01
27,Vila Cruzeiro,2009,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2009-06-01
28,Rocinha,2009,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,2,0,2,0,2,3,1,0,0,0,0,24,2009-06-01
29,Jacarezinho,2009,6,0,0,0,1,1,2,0,0,0,0,0,1,0,5,1,0,0,1,0,13,0,3,0,1,0,1,0,3,2,0,2,1,2,0,0,0,0,40,2009-06-01
30,Manguinhos,2009,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10,2009-06-01
34,Arará / Mandela,2009,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2009-06-01
32,Caju,2009,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,2009-06-01
33,Cerro-Corá,2009,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2009-06-01
35,Lins,2009,6,0,0,0,0,0,2,0,0,4,0,0,0,0,1,1,0,0,1,0,3,1,5,0,0,0,0,0,12,1,0,1,5,0,0,0,0,0,34,2009-06-01
36,Camarista Méier,2009,6,0,0,0,0,0,1,1,0,2,0,0,5,0,0,0,0,0,0,0,6,1,7,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,23,2009-06-01
37,Mangueirinha,2009,6,0,0,0,2,0,3,0,0,4,0,0,1,1,2,0,0,0,0,0,7,0,2,0,0,0,0,3,1,2,0,2,5,1,0,0,0,0,31,2009-06-01
38,Vila Kennedy,2009,6,0,0,0,0,0,15,0,1,4,3,0,3,1,17,4,0,0,1,0,30,1,12,0,0,0,3,5,8,2,0,4,12,1,0,0,0,0,92,2009-06-01
21,Fazendinha,2009,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,2009-06-01
31,Barreira do Vasco / Tuiuti,2009,6,0,0,0,0,0,3,0,0,1,0,0,3,0,4,0,0,0,1,0,9,1,6,0,0,0,0,1,15,2,1,1,2,0,0,0,0,0,46,2009-06-01
20,Nova Brasília,2009,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,6,2009-06-01
24,Chatuba,2009,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,2009-06-01
18,Macacos,2009,6,0,0,0,0,0,2,0,0,1,2,0,2,0,5,0,0,0,0,0,12,2,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,25,2009-06-01
19,Vidigal,2009,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,2009-06-01
2,Cidade de Deus,2009,6,2,0,0,0,3,19,0,0,10,1,0,6,0,15,4,0,0,4,0,33,1,28,0,0,0,4,37,4,2,1,18,24,1,0,0,0,0,172,2009-06-01
3,Batam,2009,6,0,0,0,0,0,4,0,0,3,0,0,0,0,1,2,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,20,2009-06-01
4,Chapéu Mangueira / Babilônia,2009,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,7,2009-06-01
5,Pavão-Pavãozinho,2009,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,11,2009-06-01
6,Tabajaras,2009,6,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,14,2009-06-01
7,Providência,2009,6,0,0,0,2,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,0,0,0,0,5,0,6,0,3,5,0,0,0,0,0,24,2009-06-01
8,Borel,2009,6,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,2,0,1,2,0,0,0,0,0,13,2009-06-01
9,Formiga,2009,6,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,5,2009-06-01
1,Santa Marta,2009,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,2009-06-01
11,Salgueiro,2009,6,0,0,0,1,0,2,0,1,2,0,0,4,0,6,1,0,0,1,0,13,1,8,0,0,0,0,1,3,2,0,0,3,0,0,0,0,0,39,2009-06-01
12,Turano,2009,6,2,0,0,1,1,5,0,0,1,1,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,12,2009-06-01
13,São João / Matriz / Queto,2009,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,1,0,0,0,0,0,0,7,2009-06-01
